home_team,away_team,rolling_chances_home,rolling_chances_away,rolling_xg_home,rolling_xg_away,rolling_shots_home,rolling_shots_away,rolling_shots on target_home,rolling_shots on target_away,rolling_deep_home,rolling_deep_away,rolling_ppda_home,rolling_ppda_away,rolling_xpts_home,rolling_xpts_away,result
13,8,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
9,11,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
0,19,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
7,4,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
14,16,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
15,2,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,1
18,1,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
3,6,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
5,12,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
10,17,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,1
4,13,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
6,18,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
8,10,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
12,9,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
16,15,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
17,7,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
1,0,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
19,5,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,0
